datetime,action,side,volume,price,layer,pnl
2023-10-31 05:00:00+00:00,fill,sell,0.01,1994.37,1.0,
2023-10-31 06:00:00+00:00,take_profit,sell,0.01,1992.37,,2.0
2023-10-31 07:00:00+00:00,fill,sell,0.01,1996.37,2.0,
2023-10-31 13:00:00+00:00,fill,sell,0.01,2003.51,3.0,
2023-10-31 14:00:00+00:00,take_profit,sell,0.01,2001.51,,2.0
2023-10-31 14:00:00+00:00,fill,sell,0.01,2005.51,4.0,
2023-10-31 14:00:00+00:00,fill,sell,0.01,2007.51,5.0,
2023-10-31 15:00:00+00:00,take_profit,sell,0.01,1994.37,,2.0
2023-10-31 15:00:00+00:00,take_profit,sell,0.01,2003.51,,2.0
2023-10-31 15:00:00+00:00,take_profit,sell,0.01,2005.51,,2.0
2023-10-31 16:00:00+00:00,take_profit,sell,0.01,1988.58,,2.0
2023-11-03 12:00:00+00:00,fill,sell,0.01,2002.68,1.0,
2023-11-03 13:00:00+00:00,take_profit,sell,0.01,2000.68,,2.0
2023-11-21 13:00:00+00:00,fill,sell,0.01,1999.63,1.0,
2023-11-21 14:00:00+00:00,take_profit,sell,0.01,1997.63,,2.0
2023-11-21 14:00:00+00:00,fill,sell,0.01,2004.68,2.0,
2023-11-21 14:00:00+00:00,fill,sell,0.01,2006.68,3.0,
2023-11-21 15:00:00+00:00,take_profit,sell,0.01,2004.68,,2.0
2023-11-21 15:00:00+00:00,fill,sell,0.01,2003.39,1.0,
2023-11-21 15:00:00+00:00,fill,sell,0.01,2005.39,2.0,
2023-11-21 15:00:00+00:00,fill,sell,0.01,2007.39,3.0,
2023-11-21 16:00:00+00:00,take_profit,sell,0.01,2002.68,,2.0
2023-11-21 16:00:00+00:00,take_profit,sell,0.01,2001.39,,2.0
2023-11-21 16:00:00+00:00,take_profit,sell,0.01,2003.39,,2.0
2023-11-21 16:00:00+00:00,take_profit,sell,0.01,2005.39,,2.0
2023-11-22 08:00:00+00:00,fill,sell,0.01,2004.6,1.0,
